cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,translator,source_cell_id,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
gemini|P06|hi|1|google,gemini,google/gemini-3.5-flash,P06,hi,1,expert,against,358,13,google,gemini|P06|en|1,0.8444660194174757,0.4301675977653631,4.921787709497207,-0.5754955101402573,27.53846153846154,7.6878192032958275,-0.5635179734326788,6.0,0.6923076923076923,0.3743016759776536,0.0,3,119.33333333333331,0.0,50.27932960893855,64.24581005586592,0.0,2.793296089385475,2.793296089385475,8.020937699190801,0.0
gemini|P06|zh|0|google,gemini,google/gemini-3.5-flash,P06,zh,0,expert,against,382,13,google,gemini|P06|en|0,0.8431231231231234,0.4397905759162304,1.662303664921466,-0.542073182011284,29.384615384615383,4.699972722233991,-0.7242171325350697,5.923076923076923,3.076923076923077,0.2931937172774869,2.6178010471204187,3,127.33333333333331,0.0,117.80104712041884,73.29842931937172,0.0,0.0,5.235602094240837,8.955431269470198,0.0
gemini|P06|ja|0|google,gemini,google/gemini-3.5-flash,P06,ja,0,expert,against,558,15,google,gemini|P06|en|0,0.7770137524557956,0.3082437275985663,1.700716845878136,-0.7104176236196472,37.2,9.740929847078988,-0.5849707332678609,7.066666666666666,3.866666666666666,0.4480286738351254,1.7921146953405018,3,186.0,0.0,53.763440860215056,64.51612903225806,0.0,0.0,0.0,9.25033892846904,1.0
gemini|P06|ru|0|google,gemini,google/gemini-3.5-flash,P06,ru,0,expert,against,350,13,google,gemini|P06|en|0,0.9272425249169431,0.6942857142857143,7.402857142857143,-0.3223175416929324,26.923076923076923,4.51777117727939,-0.7126177281949216,7.230769230769231,1.7692307692307692,0.2571428571428571,5.714285714285714,3,116.66666666666669,0.0,62.85714285714285,105.71428571428572,0.0,8.571428571428571,5.714285714285714,7.875654576079077,0.0
gemini|P06|tr|0|google,gemini,google/gemini-3.5-flash,P06,tr,0,expert,against,350,13,google,gemini|P06|en|0,0.8957475083056481,0.6285714285714286,6.848571428571429,-0.3888213425537494,26.923076923076923,4.991017572625488,-0.6872217337516762,6.615384615384615,0.9230769230769232,0.18,2.857142857142857,3,116.66666666666669,0.0,48.57142857142857,74.28571428571429,0.0,0.0,8.571428571428571,7.694077913164148,0.0
gemini|P06|hi|0|google,gemini,google/gemini-3.5-flash,P06,hi,0,expert,against,456,15,google,gemini|P06|en|0,0.84,0.4210526315789473,4.796052631578948,-0.5972091961644261,30.4,9.318184985745422,-0.530784954594997,5.933333333333334,0.8666666666666667,0.3837719298245614,2.192982456140351,3,152.0,0.0,52.63157894736842,50.43859649122807,0.0,6.578947368421052,4.385964912280702,7.980820651298683,0.0
gemini|P07|es|0|google,gemini,google/gemini-3.5-flash,P07,es,0,educated,against,414,17,google,gemini|P07|en|0,0.7862465753424658,0.393719806763285,5.8478260869565215,-0.6172529559526981,24.352941176470587,7.607078746721604,-0.523962828245834,6.0,1.2941176470588236,0.466183574879227,0.0,5,82.8,0.0,67.6328502415459,48.30917874396136,0.0,0.0,0.0,7.193831051911605,0.0
gemini|P07|zh|0|google,gemini,google/gemini-3.5-flash,P07,zh,0,educated,against,356,17,google,gemini|P07|en|0,0.8552442996742671,0.4073033707865168,1.696629213483146,-0.5357451002330719,20.94117647058824,5.177723778786559,-0.6035266623516816,5.764705882352941,2.5294117647058822,0.297752808988764,0.0,5,71.2,0.0,109.5505617977528,73.03370786516854,0.0,0.0,0.0,8.852745139605004,0.0
gemini|P07|ru|0|google,gemini,google/gemini-3.5-flash,P07,ru,0,educated,against,305,17,google,gemini|P07|en|0,0.9380468750000002,0.6655737704918033,7.275409836065574,-0.3381199309256898,17.941176470588236,5.0307875655221,-0.562006317125166,6.117647058823529,1.3529411764705883,0.2459016393442623,0.0,5,61.0,0.0,52.459016393442624,88.52459016393442,0.0,0.0,0.0,7.8403692538329395,0.0
gemini|P07|ja|0|google,gemini,google/gemini-3.5-flash,P07,ja,0,educated,against,542,17,google,gemini|P07|en|0,0.7603651115618661,0.2712177121771217,1.688191881918819,-0.7685729620557137,31.88235294117647,8.275584216092968,-0.5878481415176521,7.117647058823529,3.7058823529411766,0.4944649446494465,0.0,5,108.4,0.0,70.11070110701107,62.73062730627306,0.0,0.0,0.0,9.056419454493412,1.0309278350515465
gemini|P07|tr|0|google,gemini,google/gemini-3.5-flash,P07,tr,0,educated,against,309,17,google,gemini|P07|en|0,0.9070769230769232,0.627831715210356,6.957928802588997,-0.3787728522692046,18.176470588235293,5.468492641003175,-0.537449681102397,6.176470588235294,1.411764705882353,0.1812297734627831,0.0,5,61.8,0.0,25.88996763754045,90.61488673139158,0.0,0.0,0.0,7.683125729208581,0.0
gemini|P07|hi|0|google,gemini,google/gemini-3.5-flash,P07,hi,0,educated,against,402,17,google,gemini|P07|en|0,0.8301983002832863,0.417910447761194,4.691542288557214,-0.5865069103253864,23.647058823529413,6.945692698271608,-0.5459255965700265,5.588235294117647,1.0,0.3930348258706467,0.0,5,80.4,0.0,59.70149253731344,52.23880597014925,0.0,0.0,0.0,7.941343631649718,0.0
gemini|P07|es|1|google,gemini,google/gemini-3.5-flash,P07,es,1,educated,against,452,18,google,gemini|P07|en|1,0.8069478908188584,0.3915929203539823,5.911504424778761,-0.6194388682139393,25.11111111111111,10.698481964272748,-0.4024795567069947,5.722222222222222,1.5,0.4314159292035398,0.0,5,90.4,0.0,53.09734513274336,46.46017699115044,0.0,0.0,2.2123893805309733,7.273335741369397,0.0
gemini|P07|zh|1|google,gemini,google/gemini-3.5-flash,P07,zh,1,educated,against,402,18,google,gemini|P07|en|1,0.8565439093484419,0.4328358208955223,1.7139303482587065,-0.5355800784221997,22.33333333333333,9.279959431960007,-0.4129077599820279,5.611111111111111,2.111111111111111,0.3134328358208955,0.0,5,80.4,0.0,126.86567164179104,62.18905472636816,0.0,0.0,2.487562189054726,9.004004554292715,0.0
gemini|P07|ru|1|google,gemini,google/gemini-3.5-flash,P07,ru,1,educated,against,347,18,google,gemini|P07|en|1,0.953959731543624,0.6455331412103746,7.279538904899136,-0.347459547268118,19.27777777777778,8.810458728496261,-0.3726584631592461,5.888888888888889,1.3888888888888888,0.2449567723342939,0.0,5,69.4,0.0,66.28242074927954,86.45533141210375,0.0,0.0,2.881844380403458,7.872045567677478,0.0
gemini|P07|ja|1|google,gemini,google/gemini-3.5-flash,P07,ja,1,educated,against,599,19,google,gemini|P07|en|1,0.7742545454545455,0.2671118530884808,1.7145242070116862,-0.7858158542260028,31.526315789473685,11.767981140236376,-0.4563726876386448,6.7368421052631575,3.5789473684210527,0.4874791318864774,0.0,5,119.8,0.0,51.75292153589316,61.769616026711184,0.0,0.0,0.0,9.122471248551811,1.8399264029438824
gemini|P07|tr|1|google,gemini,google/gemini-3.5-flash,P07,tr,1,educated,against,353,18,google,gemini|P07|en|1,0.8969736842105264,0.5807365439093485,6.895184135977337,-0.4227797055713854,19.61111111111111,8.839343127637063,-0.3786149737041249,6.222222222222222,1.2222222222222223,0.1869688385269121,0.0,5,70.6,0.0,36.827195467422094,82.15297450424929,0.0,0.0,5.665722379603399,7.671162709926855,0.0
gemini|P07|hi|1|google,gemini,google/gemini-3.5-flash,P07,hi,1,educated,against,446,19,google,gemini|P07|en|1,0.8521410579345087,0.3901345291479821,4.829596412556054,-0.5993267118701374,23.473684210526315,9.014608027792269,-0.4450549778569206,5.7368421052631575,0.7894736842105263,0.3721973094170404,0.0,5,89.2,0.0,49.327354260089685,58.29596412556054,0.0,0.0,2.242152466367713,8.002679635578348,0.0
gemini|P09|zh|0|google,gemini,google/gemini-3.5-flash,P09,zh,0,expert,for,379,13,google,gemini|P09|en|0,0.8810909090909093,0.4828496042216358,1.6596306068601585,-0.4815077488120211,29.15384615384616,7.526023228839095,-0.5896374029951286,5.846153846153846,4.384615384615385,0.3087071240105541,5.277044854881266,3,126.33333333333331,0.0,126.6490765171504,73.87862796833772,2.638522427440633,0.0,0.0,9.078093441385796,0.0
gemini|P09|es|0|google,gemini,google/gemini-3.5-flash,P09,es,0,expert,for,427,13,google,gemini|P09|en|0,0.8266666666666667,0.48711943793911,5.704918032786885,-0.5270415080158828,32.84615384615385,7.722760234593952,-0.6192769557882334,7.153846153846154,2.0,0.4332552693208431,4.68384074941452,3,142.33333333333334,0.0,70.2576112412178,53.86416861826698,2.34192037470726,0.0,0.0,7.326361238093693,0.0
gemini|P09|ru|0|google,gemini,google/gemini-3.5-flash,P09,ru,0,expert,for,331,13,google,gemini|P09|en|0,0.9264539007092198,0.6948640483383686,7.280966767371601,-0.3127578386740817,25.46153846153846,6.875262232761073,-0.5747716480824849,7.538461538461538,2.3846153846153846,0.2658610271903323,0.0,3,110.33333333333331,0.0,66.46525679758308,105.74018126888218,3.0211480362537766,0.0,0.0,7.97593587455307,0.0
gemini|P09|ja|0|google,gemini,google/gemini-3.5-flash,P09,ja,0,expert,for,555,13,google,gemini|P09|en|0,0.7762450592885376,0.3171171171171171,1.790990990990991,-0.6975702885193632,42.69230769230769,10.176644956177972,-0.6150237730699791,8.0,5.615384615384615,0.4792792792792792,1.8018018018018016,3,185.0,0.0,57.65765765765766,70.27027027027027,0.0,0.0,0.0,9.281598098637623,0.0
gemini|P09|tr|0|google,gemini,google/gemini-3.5-flash,P09,tr,0,expert,for,334,13,google,gemini|P09|en|0,0.9277894736842106,0.655688622754491,6.6706586826347305,-0.3510757146031164,25.692307692307693,6.459935698655927,-0.5981657876805269,6.384615384615385,1.1538461538461535,0.1796407185628742,0.0,3,111.33333333333331,0.0,53.89221556886228,71.8562874251497,2.9940119760479043,0.0,2.9940119760479043,7.737577235055856,0.0
gemini|P09|hi|0|google,gemini,google/gemini-3.5-flash,P09,hi,0,expert,for,437,14,google,gemini|P09|en|0,0.8423195876288662,0.4141876430205949,4.585812356979405,-0.5617615833378631,31.214285714285715,13.015839885005034,-0.4114491103677196,6.285714285714286,1.3571428571428572,0.3958810068649885,4.576659038901602,3,145.66666666666666,0.0,57.20823798627002,57.20823798627002,2.288329519450801,0.0,0.0,8.089707376769354,0.0
gemini|P08|es|1|google,gemini,google/gemini-3.5-flash,P08,es,1,general,for,494,17,google,gemini|P08|en|1,0.8081348314606742,0.4068825910931174,5.3603238866396765,-0.6134867132592489,29.058823529411764,6.740461670346607,-0.6234303767388013,5.882352941176471,1.7058823529411764,0.4352226720647773,4.048582995951417,5,98.8,0.0,72.8744939271255,44.534412955465584,0.0,0.0,0.0,7.320364120246473,0.0
gemini|P08|zh|1|google,gemini,google/gemini-3.5-flash,P08,zh,1,general,for,433,17,google,gemini|P08|en|1,0.8658333333333333,0.4249422632794457,1.630484988452656,-0.5305323970978374,25.47058823529412,5.702166770829572,-0.6341570214304499,5.882352941176471,2.823529411764706,0.3302540415704388,4.618937644341801,5,86.6,0.0,131.63972286374133,62.35565819861432,0.0,0.0,0.0,9.158681162918969,0.0
gemini|P08|ru|1|google,gemini,google/gemini-3.5-flash,P08,ru,1,general,for,360,17,google,gemini|P08|en|1,0.9392926045016078,0.6611111111111111,7.408333333333333,-0.3287749277933138,21.176470588235293,5.992029019014001,-0.5588987904642946,6.352941176470588,1.2941176470588236,0.2222222222222222,5.555555555555555,5,72.0,0.0,77.77777777777777,91.66666666666669,0.0,5.555555555555555,0.0,7.923116271737847,0.0
gemini|P08|ja|1|google,gemini,google/gemini-3.5-flash,P08,ja,1,general,for,617,17,google,gemini|P08|en|1,0.7796126760563381,0.3014586709886548,1.6126418152350082,-0.7324097989695576,36.294117647058826,9.332501713650746,-0.5909185539313817,7.529411764705882,3.882352941176471,0.46677471636953,0.0,5,123.4,0.0,51.86385737439222,71.31280388978931,0.0,0.0,0.0,9.25938216123354,7.575757575757576
gemini|P08|tr|1|google,gemini,google/gemini-3.5-flash,P08,tr,1,general,for,386,17,google,gemini|P08|en|1,0.902492581602374,0.6062176165803109,6.601036269430052,-0.4027436675642625,22.705882352941178,6.252646498507182,-0.5681654596072855,6.294117647058823,1.1176470588235294,0.2020725388601036,2.5906735751295336,5,77.2,0.0,51.81347150259067,62.17616580310881,0.0,0.0,2.5906735751295336,7.7346081434011005,0.772499034376207
gemini|P10|es|1|google,gemini,google/gemini-3.5-flash,P10,es,1,educated,against,416,13,google,gemini|P10|en|1,0.802234332425068,0.4302884615384615,5.838942307692308,-0.5911221799663333,32.0,6.069047152011041,-0.6811558152334561,6.769230769230769,1.3846153846153846,0.4519230769230769,0.0,3,138.66666666666666,0.0,57.69230769230769,38.46153846153846,0.0,0.0,0.0,7.318383548865207,0.0
gemini|P08|hi|1|google,gemini,google/gemini-3.5-flash,P08,hi,1,general,for,510,17,google,gemini|P08|en|1,0.8374837310195229,0.388235294117647,4.476470588235294,-0.6063091640252025,30.0,7.968688725254614,-0.580249463819155,5.823529411764706,1.1764705882352942,0.4176470588235294,1.96078431372549,5,102.0,0.0,72.54901960784314,41.1764705882353,0.0,0.0,0.0,7.865402823086166,0.0
gemini|P10|zh|1|google,gemini,google/gemini-3.5-flash,P10,zh,1,educated,against,390,13,google,gemini|P10|en|1,0.8361876832844575,0.4564102564102564,1.6307692307692307,-0.513608057154306,30.0,5.901977069875258,-0.6712171556241393,6.076923076923077,3.230769230769231,0.3512820512820512,0.0,3,130.0,0.0,130.76923076923077,53.84615384615385,0.0,0.0,0.0,8.945983042312442,0.0
gemini|P10|ru|1|google,gemini,google/gemini-3.5-flash,P10,ru,1,educated,against,319,13,google,gemini|P10|en|1,0.9088148148148149,0.658307210031348,7.448275862068965,-0.3451040412277634,24.53846153846154,6.050005297730251,-0.6044257248897495,7.153846153846154,1.6923076923076923,0.219435736677116,0.0,3,106.33333333333331,0.0,53.291536050156736,97.17868338557994,0.0,6.269592476489028,0.0,7.918365282056351,0.0
gemini|P10|ja|1|google,gemini,google/gemini-3.5-flash,P10,ja,1,educated,against,561,13,google,gemini|P10|en|1,0.7773828125,0.2727272727272727,1.6631016042780749,-0.7507046844502812,43.15384615384615,6.768138023688074,-0.7288514014339256,8.461538461538462,4.769230769230769,0.4509803921568627,0.0,3,187.0,0.0,53.475935828877006,49.91087344028521,0.0,0.0,0.0,9.144819978655216,0.0
gemini|P10|tr|1|google,gemini,google/gemini-3.5-flash,P10,tr,1,educated,against,325,13,google,gemini|P10|en|1,0.9367391304347824,0.6369230769230769,7.052307692307692,-0.3725098976006504,25.0,4.415880433163924,-0.6997621442474051,7.0,1.9230769230769231,0.1692307692307692,0.0,3,108.33333333333331,0.0,40.0,73.84615384615384,0.0,0.0,3.076923076923077,7.719024557609317,0.0
gemini|P10|hi|1|google,gemini,google/gemini-3.5-flash,P10,hi,1,educated,against,400,13,google,gemini|P10|en|1,0.8561253561253563,0.465,4.9075,-0.5449465499414726,30.76923076923077,5.418392230078435,-0.7005389256883842,6.307692307692308,1.1538461538461535,0.3775,0.0,3,133.33333333333334,0.0,50.0,40.0,2.5,5.0,0.0,8.024656713099379,0.0
gemini|P09|es|1|google,gemini,google/gemini-3.5-flash,P09,es,1,expert,for,433,15,google,gemini|P09|en|1,0.8373958333333335,0.4341801385681293,5.757505773672055,-0.5664114532712164,28.866666666666667,8.798268227868698,-0.5328138358659318,6.266666666666667,2.0,0.4295612009237875,2.3094688221709005,3,144.33333333333334,0.0,78.52193995381063,71.59353348729792,0.0,0.0,0.0,7.3462184277255345,0.0
gemini|P09|zh|1|google,gemini,google/gemini-3.5-flash,P09,zh,1,expert,for,369,15,google,gemini|P09|en|1,0.9020625,0.5149051490514905,1.7046070460704608,-0.464425973814183,24.6,7.962411694957753,-0.5109445965152071,5.733333333333333,3.1333333333333333,0.3116531165311653,2.710027100271003,3,123.0,0.0,116.53116531165313,92.14092140921407,0.0,0.0,0.0,9.10837385343782,0.0
gemini|P09|ru|1|google,gemini,google/gemini-3.5-flash,P09,ru,1,expert,for,341,15,google,gemini|P09|en|1,0.9342465753424658,0.6832844574780058,7.140762463343108,-0.3375025601540696,22.73333333333333,8.021993577183975,-0.4783346897580388,7.0,2.333333333333333,0.2785923753665689,5.865102639296188,3,113.66666666666669,0.0,87.97653958944281,123.16715542521996,0.0,2.932551319648094,0.0,7.957196161818612,0.0
gemini|P09|tr|1|google,gemini,google/gemini-3.5-flash,P09,tr,1,expert,for,338,15,google,gemini|P09|en|1,0.8998615916955017,0.6597633136094675,6.689349112426036,-0.3547417673424555,22.53333333333333,7.936053955269734,-0.479080174464934,6.133333333333334,1.3333333333333333,0.1775147928994082,2.9585798816568047,3,112.66666666666669,0.0,53.25443786982248,82.84023668639053,0.0,0.0,0.0,7.7253641506106,0.0
gemini|P09|ja|1|google,gemini,google/gemini-3.5-flash,P09,ja,1,expert,for,570,15,google,gemini|P09|en|1,0.8022648752399233,0.3263157894736842,1.7421052631578948,-0.7113382828526487,38.0,12.023785950000464,-0.5192772509454433,7.4,4.266666666666667,0.4912280701754385,1.7543859649122806,3,190.0,0.0,61.40350877192982,80.70175438596492,0.0,0.0,0.0,9.27691290111331,0.0
gemini|P09|hi|1|google,gemini,google/gemini-3.5-flash,P09,hi,1,expert,for,451,15,google,gemini|P09|en|1,0.8633333333333335,0.4501108647450111,4.554323725055433,-0.566260938877131,30.066666666666663,8.987822449345135,-0.539729098867651,6.4,1.7333333333333334,0.4124168514412417,2.217294900221729,3,150.33333333333334,0.0,73.17073170731707,59.866962305986696,0.0,0.0,0.0,8.104878803493872,0.0
gemini|P10|es|0|google,gemini,google/gemini-3.5-flash,P10,es,0,educated,against,435,12,google,gemini|P10|en|0,0.7976683937823835,0.4505747126436781,5.719540229885057,-0.5611941743452312,36.25,10.279060798978229,-0.5581659882030563,7.166666666666667,1.9166666666666667,0.4712643678160919,0.0,3,145.0,0.0,64.36781609195403,36.7816091954023,0.0,0.0,0.0,7.253928335432453,0.0
gemini|P10|zh|0|google,gemini,google/gemini-3.5-flash,P10,zh,0,educated,against,375,12,google,gemini|P10|en|0,0.8223926380368098,0.4693333333333333,1.672,-0.5038452257945827,31.25,8.853607379840357,-0.5584632925420586,5.916666666666667,3.4166666666666665,0.3573333333333333,0.0,3,125.0,0.0,114.66666666666669,50.66666666666666,0.0,0.0,0.0,8.951744974771191,0.0
gemini|P10|ru|0|google,gemini,google/gemini-3.5-flash,P10,ru,0,educated,against,320,12,google,gemini|P10|en|0,0.9264206642066424,0.68125,7.265625,-0.3461689767145074,26.666666666666668,8.060378215052753,-0.5357866906034496,7.5,2.4166666666666665,0.2375,0.0,3,106.66666666666669,0.0,53.125,93.75,0.0,3.125,0.0,7.930540765075414,0.0
gemini|P10|ja|0|google,gemini,google/gemini-3.5-flash,P10,ja,0,educated,against,567,13,google,gemini|P10|en|0,0.7697297297297298,0.2804232804232804,1.6155202821869488,-0.7568923157776539,43.61538461538461,16.22004141763342,-0.4578448757536054,7.769230769230769,4.769230769230769,0.4638447971781305,0.0,3,189.0,0.0,44.091710758377424,58.2010582010582,0.0,0.0,0.0,9.13124061068784,0.0
gemini|P10|tr|0|google,gemini,google/gemini-3.5-flash,P10,tr,0,educated,against,325,12,google,gemini|P10|en|0,0.9278260869565216,0.6553846153846153,7.049230769230769,-0.3493193199597648,27.08333333333333,8.050503466281228,-0.5417236374041821,6.5,1.5833333333333333,0.1661538461538461,0.0,3,108.33333333333331,0.0,43.07692307692308,67.6923076923077,0.0,0.0,6.153846153846154,7.673766316372315,0.0
gemini|P10|hi|0|google,gemini,google/gemini-3.5-flash,P10,hi,0,educated,against,415,12,google,gemini|P10|en|0,0.8469945355191258,0.4481927710843373,4.742168674698795,-0.5579625897826432,34.583333333333336,9.149846827663128,-0.58156041733167,6.666666666666667,1.5,0.4024096385542168,0.0,3,138.33333333333334,0.0,43.373493975903614,45.78313253012048,0.0,0.0,0.0,7.975513307623153,0.0
gemini|P11|es|1|google,gemini,google/gemini-3.5-flash,P11,es,1,general,against,404,12,google,gemini|P11|en|1,0.8175774647887324,0.452970297029703,5.695544554455446,-0.5499711487424451,33.666666666666664,10.030257255228332,-0.5409170094830166,7.0,2.5,0.4207920792079208,0.0,3,134.66666666666666,0.0,69.3069306930693,42.07920792079208,0.0,0.0,0.0,7.379242160413743,0.0
gemini|P11|zh|1|google,gemini,google/gemini-3.5-flash,P11,zh,1,general,against,358,12,google,gemini|P11|en|1,0.8851779935275083,0.4860335195530726,1.6396648044692737,-0.46012365395972,29.83333333333333,10.581573463795303,-0.4763529448719602,5.916666666666667,3.0,0.3156424581005586,0.0,3,119.33333333333331,0.0,131.2849162011173,67.0391061452514,0.0,0.0,0.0,8.977848688416358,0.0
gemini|P11|ru|1|google,gemini,google/gemini-3.5-flash,P11,ru,1,general,against,283,12,google,gemini|P11|en|1,0.96,0.784452296819788,7.671378091872792,-0.2421577910830521,23.58333333333333,8.151501070169205,-0.4862742331329427,6.416666666666667,2.083333333333333,0.2120141342756183,0.0,3,94.33333333333331,0.0,63.60424028268551,102.47349823321557,0.0,3.53356890459364,0.0,7.92583274085525,0.0
